name,地點,lat,lng,type
全家漢中店,台北市北投區光明路23號,25.0417,121.5074,C
全家廣州店,台北市北投區吉利街114號,25.03682,121.4985,C
全家新興義店,台北市北投區自強街88號,25.02652,121.4918,C
全家興義店,台北市北投區行義路33號,25.02668,121.4917,C
全家綠堤店,台北市北投區西安街一段283號,25.03288,121.4924,C
全家環南店,台北市北投區西安街二段283號,25.03156,121.4907,C
全家寶元店,台北市北投區承德路七段290號,25.02724,121.4933,C
全家寶興店,台北市北投區承德路七段400號,25.02608,121.4942,C
全家大道店,台北市北投區東華街二段88號,25.04077,121.5826,C
全家新中坡店,台北市北投區知行路237號,25.04062,121.5851,C
全家協和店,台北市北投區振華街2號,25.04282,121.5834,C
全家金融店,台北市北投區清江路1號,25.03349,121.5641,C
全家永吉二店,台北市北投區尊賢街260號,25.04571,121.5741,C
全家光復南路店,台北市北投區開明里中和街252號,25.03517,121.5577,C
全家復昌店,台北市北投區實踐街51號,25.03207,121.5576,C
全家北醫店,台北市內湖區內湖路一段285巷19號,25.02709,121.5638,C
全家盛興店,台北市內湖區內湖路一段593號,25.02618,121.566,C
全家三興店,台北市內湖區內湖路一段737巷49號,25.03095,121.5603,C
全家三興店,台北市內湖區內湖路二段103巷104號,25.03178,121.5595,C
全家六張黎店,台北市內湖區文湖街59號,25.01985,121.5576,C
全家忠信店,台北市內湖區文德路212號,25.04111,121.5755,C
全家永信店,台北市內湖區文德路22巷25號,25.04064,121.577,C
全家新忠隆店,台北市內湖區文德路90巷49號,25.04191,121.5672,C
全家忠隆店,台北市內湖區民權東路六段162號,25.04192,121.5675,C
全家聯合店,台北市內湖區民權東路六段90巷1號,25.04237,121.5635,C
全家松三店,台北市內湖區石潭路67號,25.03994,121.5803,C
全家松興店,台北市內湖區安康路480號,25.0478,121.578,C
全家松盛店,台北市內湖區成功路二段325號,25.04652,121.578,C
全家欣松春店,台北市內湖區成功路二段325號,25.04314,121.578,C
全家安興店,台北市內湖區成功路二段420號,25.02487,121.5692,C
全家永孝店,台北市內湖區行善路289號,25.04354,121.5722,C
全家松站店,台北市內湖區東湖路43巷4號,25.04856,121.5793,C
全家建鑫店,台北市內湖區金龍路224號,25.03572,121.5676,C
全家信安店,台北市內湖區星雲街161巷1號,25.03444,121.5736,C
全家新信德店,台北市內湖區康寧路三段75巷137號,25.03244,121.5747,C
全家信德店,台北市內湖區康樂街87號,25.03222,121.5747,C
全家欣富台店,台北市內湖區堤頂大道二段241號,25.04224,121.5742,C
全家海華店,台北市內湖區堤頂大道二段407巷26號,25.04025,121.5741,C
全家忠林店,台北市內湖區港墘里瑞光路513巷39號,25.03907,121.5764,C
全家興雅店,台北市內湖區港墘路44號,25.03602,121.5753,C
全家新松林店,台北市內湖區新明路182號,25.04629,121.5771,C
全家松林店,台北市內湖區新湖二路250巷8號,25.04586,121.5772,C
全家永林店,台北市內湖區瑞光路510號,25.04344,121.5762,C
全家松仁店,台北市內湖區環山路一段110號,25.02841,121.5688,C
全家祥和店,台北市內湖區環山路一段33號,25.02409,121.5704,C
全家外貿店,台北市內湖區環山路一段5號,25.03326,121.5623,C
全家101店,台北市內湖區麗山街348巷10弄2號,25.03396,121.5645,C
全家松友店,台北市南港區三重路19-4號,25.03526,121.577,C
全家新貿店,台北市南港區三重路19-7號,25.03331,121.5589,C
全家永隆店,台北市南港區三重路66-2號,25.04252,121.5662,C
全家崇德店,台北市南港區中坡南路15號,25.02437,121.5538,C
全家莊新店,台北市南港區玉成街176巷1號,25.02845,121.5634,C
全家莊敬店,台北市南港區昆陽街145號,25.02757,121.5649,C
全家芝玉店,台北市南港區南港路三段2號,25.11239,121.5375,C
全家士誠店,台北市南港區研究院路二段70巷1號,25.112,121.5288,C
全家華港店,台北市南港區研究院路三段245號,25.08838,121.5209,C
全家大南店,台北市南港區重陽路16號,25.08945,121.5249,C
全家士林店,台北市南港區重陽路185號,25.09756,121.5272,C
全家榮富店,台北市南港區富康街86號,25.11511,121.528,C
全家華林店,台北市南港區園區街3號,25.09496,121.525,C
全家新陽明店,台北市南港區福德街373巷63號,25.09453,121.5232,C
全家士商店,台北市南港區興南街39號,25.09174,121.5179,C
全家磺溪店,台北市南港區興華路86號,25.11824,121.526,C
全家新磺溪店,台北市南港區舊莊街一段147號,25.1184,121.5258,C
全家天成店,台北市南港區舊莊街一段3巷16號,25.11791,121.5327,C
全家天山店,台北市南港區舊莊街一段3巷3弄2號,25.11976,121.5334,C
全家天和店,台北市文山區木柵路一段91號,25.11828,121.5355,C
全家大北店,台北市文山區木柵路二段109巷25弄2號,25.09232,121.5261,C
全家華崗店,台北市文山區木柵路二段52號,25.13728,121.542,C
全家至善店,台北市文山區木柵路三段148號,25.10046,121.5511,C
全家中影店,台北市文山區木柵路三段53號,25.09689,121.5441,C
全家和豐店,台北市文山區木新路三段335號,25.0828,121.5193,C
全家葫蘆店,台北市文山區木新路三段93號,25.08556,121.5095,C
全家新天和店,台北市文山區仙岩路2號,25.11565,121.5332,C
全家蘭雅店,台北市文山區汀州路四段77號,25.11086,121.5299,C
全家永新店,台北市文山區光輝路7號,25.08767,121.508,C
全家社中店,台北市文山區辛亥路四段101巷1號,25.09228,121.5035,C
全家福港店,台北市文山區忠順街二段16號,25.0852,121.5178,C
全家大港店,台北市文山區指南路二段83號,25.08487,121.5215,C
全家天文店,台北市文山區軍功路109號,25.09706,121.5195,C
全家新葫東店,台北市文山區景中街5號,25.08456,121.512,C
全家葫東店,台北市文山區景文街83號,25.08465,121.512,C
全家格致店,台北市文山區景華街3巷2號,25.13673,121.5465,C
全家通河店,台北市文山區景華街75號,25.08104,121.5207,C
全家新文大店,台北市文山區景福街25號,25.13772,121.541,C
全家美崙店,台北市文山區萬安街17號,25.09711,121.5232,C
全家福林店,台北市文山區福興路65號,25.09521,121.526,C
全家百齡店,台北市文山區興隆路一段249號,25.08716,121.5178,C
全家後港店,台北市文山區興隆路一段55巷27弄1-4號,25.09075,121.5182,C
全家德行店,台北市文山區興隆路二段220巷33號,25.1079,121.5282,C
全家德忠店,台北市文山區興隆路二段279號,25.11008,121.5285,C
全家芝蘭店,台北市文山區興隆路三段207巷11弄2號,25.11022,121.5375,C
全家東大店,台北市文山區興隆路四段50-1號,25.09442,121.5457,C
全家崇合店,台北市文山區羅斯福路五段218巷38弄2號,25.12552,121.5011,C
全家大同店,台北市文山區羅斯福路六段274號,25.13213,121.4973,C
全家大業店,台北市中正區八德路一段34號1樓,25.12989,121.4984,C
全家文化店,台北市中正區八德路一段82巷7號,25.13684,121.4952,C
全家復興崗店,台北市中正區中山南路7號B1,25.13837,121.4867,C
全家復中店,台北市中正區中山南路8號B1,25.14118,121.4997,C
全家新和店,台北市中正區中華路二段33號,25.14512,121.4952,C
全家新奇岩店,台北市中正區市民大道三段8號,25.12624,121.508,C
全家奇岩店,台北市中正區延平南路210號,25.12553,121.5082,C
全家永興店,台北市中正區忠孝西路1段171號,25.13886,121.4994,C
全家明德店,台北市中正區忠孝西路一段173號,25.10908,121.5189,C
全家榮光店,台北市中正區忠孝西路一段49號B1,25.11246,121.5152,C
全家北榮店,台北市中正區忠孝西路一段50號一樓,25.11921,121.5204,C
全家陽大店,台北市中正區泉州街31,25.11963,121.5133,C
全家北投店,台北市中正區牯嶺街117號一樓,25.13622,121.5042,C
全家光明店,台北市中正區常德街1號,25.13265,121.4992,C
全家立農店,台北市中正區常德街1號B1,25.11851,121.5066,C
全家自強店,台北市中正區紹興南街4之12號,25.11062,121.5149,C
全家行義店,台北市中正區博愛路131號B1,25.12538,121.5269,C
全家東陽店,台北市中正區衡陽路103號,25.11201,121.5167,C
全家唭哩店,台北市中正區館前路36號一樓,25.12037,121.5075,C
全家立賢店,台北市中正區館前路45號,25.11645,121.5052,C
全家和聯店,台北市中正區寶慶路35號,25.12027,121.5013,C
全家東華店,台北市大同區市民大道一段209號,25.11776,121.5136,C
全家新知行店,台北市大同區西寧北路35號,25.12047,121.467,C
全家振華店,台北市大同區延平北路3段40號,25.11565,121.52,C
全家清江店,台北市大同區延平北路二段114號,25.13175,121.5014,C
全家尊賢店,台北市大同區延平北路二段255-1號,25.11732,121.5071,C
全家中永店,台北市大同區承德路3段290號,25.13998,121.5009,C
全家新實店,台北市大同區昌吉街63號,25.11536,121.5096,C
全家湖安店,台北市大同區南京西路30號,25.08297,121.567,C
全家碧湖店,台北市大同區南京西路63號,25.08097,121.5734,C
全家麗山店,台北市大同區南京西路64巷9弄2號,25.08039,121.5791,C
全家湖濱店,台北市大同區哈密街59巷21號,25.08394,121.5809,C
全家文湖店,台北市大同區迪化街一段50號,25.08681,121.5627,C
全家紫陽店,台北市大同區迪化街一段50號,25.07824,121.584,C
全家德陽店,台北市大同區重慶北路一段24號,25.0768,121.5799,C
全家瑞陽店,台北市大同區重慶北路一段63號,25.07722,121.5827,C
全家內華店,台北市大同區酒泉街15號,25.06846,121.5917,C
全家三民店,台北市大同區歸綏街183號,25.06872,121.5861,C
全家金莊店,台北市中山區中山北路二段137巷2號,25.06283,121.5872,C
全家東安店,台北市中山區中山北路二段65巷13號,25.06785,121.6159,C
全家新三總店,台北市中山區中山北路三段40號,25.07176,121.5926,C
全家新三總店,台北市中山區中原街77號,25.07176,121.5926,C
全家新內湖店,台北市中山區天祥路70號,25.07123,121.5897,C
全家行善店,台北市中山區民生西路2號,25.06168,121.5842,C
全家新東湖店,台北市中山區民生西路3巷2號,25.06917,121.6142,C
全家金瑞店,台北市中山區民生西路62號,25.0883,121.5867,C
全家星湖店,台北市中山區民權東路3段7號,25.08191,121.5959,C
全家護校店,台北市中山區明水路397巷7弄32號,25.07517,121.6099,C
全家康福店,台北市中山區林森北路101號,25.06966,121.6189,C
全家精英店,台北市中山區松江路186之1號,25.07842,121.5669,C
全家新瑞店,台北市中山區松江路27號,25.08106,121.5634,C
全家瑞湖店,台北市中山區松江路50號,25.08008,121.5702,C
全家港墘店,台北市中山區長安東路二段118號,25.08204,121.578,C
全家興盛店,台北市中山區長安東路二段171-7號,25.05743,121.5854,C
全家新湖店,台北市中山區長春路208號,25.06488,121.5826,C
全家瑞光店,台北市中山區農安街160號,25.07948,121.5677,C
全家新德明店,台北市中山區德惠街109號,25.08654,121.568,C
全家德明店,台北市中山區德惠街167巷2號,25.08619,121.567,C
全家環山店,台北市中山區錦州街32號,25.08281,121.5657,C
全家湖山店,台北市松山區八德路3段119號,25.08219,121.5735,C
全家工業店,台北市松山區八德路三段12巷51弄2號,25.05676,121.6134,C
全家工業一店,台北市松山區民權東路五段32號,25.05715,121.6137,C
全家工業三店,台北市松山區光復北路102號,25.05721,121.6143,C
全家北鑫店,台北市松山區南京東路5段250巷3-1號,25.04349,121.5829,C
全家新成鑫店,台北市松山區南京東路5段61號及63號,25.04435,121.5843,C
全家新昆陽店,台北市松山區南京東路五段34號,25.05018,121.5943,C
全家港成店,台北市松山區健康路325巷12弄2號,25.05454,121.593,C
全家研究院店,台北市松山區寧安街12號,25.04587,121.615,C
全家華科大店,台北市松山區寧安街12號,25.0336,121.6099,C
全家向陽店,台北市松山區撫遠街369巷36號,25.05516,121.596,C
全家重陽店,台北市松山區饒河街35號,25.05673,121.5989,C
全家富康店,台北市大安區仁愛路4段112巷7號,25.05195,121.617,C
全家工業二店,台北市大安區仁愛路4段300巷15號,25.05849,121.6119,C
全家港福店,台北市大安區光復南路290巷25號,25.03948,121.5922,C
全家中視店,台北市大安區光復南路98號之3之5,25.05621,121.6016,C
全家興華店,台北市大安區安居街15號1樓,25.05593,121.6056,C
全家莊研店,台北市大安區安東街50之24號,25.03991,121.6205,C
全家胡適店,台北市大安區和平東路1段129號,25.04236,121.6183,C
全家國興店,台北市大安區和平東路1段162號,25.04307,121.6189,C
全家試院店,台北市大安區延吉街130號,24.98715,121.5474,C
全家明興店,台北市大安區延吉街131巷43號,24.99003,121.563,C
全家木興店,台北市大安區忠孝東路4段181巷8號,24.98865,121.5588,C
全家木柵路店,台北市大安區忠孝東路三段287號,24.9888,121.5686,C
全家木康店,台北市大安區杭州南路二段5號,24.98865,121.5663,C
全家木新店,台北市大安區信義路四段186巷8號,24.98043,121.5562,C
全家欣榮店,台北市大安區信義路四段186巷8號,24.98212,121.563,C
全家仙岩店,台北市大安區建國南路一段337號,24.99824,121.5479,C
全家師美店,台北市大安區復興南路2段148號1樓,25.008,121.5375,C
全家順輝店,台北市大安區復興南路一段135巷21號,24.98643,121.5551,C
全家興昌店,台北市大安區復興南路一段265號,25.00662,121.559,C
全家鑫順店,台北市大安區臨江街40巷2號,24.98458,121.5627,C
全家興政店,台北市大安區羅斯福路二段75之1號,24.98787,121.5752,C
全家名門店,台北市萬華區民和街9號,25.00638,121.5691,C
全家景中店,台北市萬華區成都路29號,24.99303,121.5418,C
全家景文店,台北市萬華區西園路二段134號,24.99114,121.5414,C
全家新文華店,台北市萬華區長沙街二段50號,24.9952,121.5417,C
全家華德店,台北市萬華區梧州街29號,24.99533,121.5455,C
全家景富店,台北市萬華區梧州街55號,24.99907,121.5382,C
全家萬安店,台北市萬華區廣州街247號,25.00125,121.5706,C
全家新福興店,台北市萬華區雙園街69號,25.00364,121.5499,C
全家景興店,台北市信義區中坡北路17號,24.99959,121.5441,C
全家萬興店,台北市信義區永吉路125號一樓,25.00421,121.5413,C
全家興園店,台北市信義區永吉路280號,25.00042,121.5523,C
全家興業店,台北市信義區忠孝東路5段63號,25.00169,121.5527,C
全家再興店,台北市信義區忠孝東路5段63號,24.99496,121.5616,C
全家興崙店,台北市信義區林口街36號,24.98652,121.5608,C
全家萬和店,台北市信義區松山路11號,25.00217,121.5369,C
全家景和店,台北市信義區松山路537號,24.99146,121.5399,C
萊爾富北市正宏店,台北市信義區松壽路6號,25.0436,121.5303,C
萊爾富北市正德店,台北市信義區松壽路6號,25.04366,121.5318,C
萊爾富北市正醫店,台北市信義區松壽路6號,25.04027,121.5192,C
萊爾富北市正童店,台北市信義區虎林街164巷60弄2號一樓,25.04423,121.5188,C
萊爾富北市和醫店,台北市信義區信義路5段20號,25.03553,121.5067,C
萊爾富北市正光店,台北市信義區莊敬路290號一樓,25.04504,121.5319,C
萊爾富北市和平店,台北市信義區福德街266號,25.03479,121.5075,C
萊爾富北市國光店,台北市士林區大東路7號,25.04724,121.5143,C
萊爾富北市正前店,台北市士林區中山北路5段250號,25.04719,121.5143,C
萊爾富北市正裕店,台北市士林區中山北路七段186號,25.04608,121.5186,C
萊爾富北市正裕店,台北市士林區中山北路六段431之4號1樓,25.04556,121.516,C
萊爾富北市正泉店,台北市士林區延平北路9段212號,25.02946,121.5143,C
萊爾富北市正喜店,台北市士林區延平北路五段138號,25.02518,121.5192,C
萊爾富北市正台店,台北市士林區社子街63巷2號,25.04162,121.5172,C
萊爾富北市台大店,台北市士林區社正路27號,25.04162,121.5172,C
萊爾富北市正東店,台北市士林區社正路75號,25.0434,121.5247,C
萊爾富北市司法店,台北市士林區雨聲街105號,25.03677,121.5116,C
萊爾富北市正慶店,台北市士林區劍潭路62號,25.04232,121.5092,C
萊爾富北市正鑽店,台北市北投區中央北路4段8號,25.04448,121.5149,C
萊爾富北市正館店,台北市北投區中央北路二段70號,25.0451,121.5151,C
萊爾富北市正寶店,台北市北投區中央北路三段４４號,25.04155,121.5103,C
萊爾富北市京站店,台北市北投區中央南路二段5號及7號,25.04912,121.5185,C
萊爾富北市同京店,台北市北投區中和街402號,25.05353,121.5088,C
萊爾富北市延年店,台北市北投區中和街41號,25.06461,121.5111,C
萊爾富北市同達店,台北市北投區北投路2段55號,25.05709,121.5114,C
萊爾富北市延平店,台北市北投區石牌路二段201號,25.06262,121.5114,C
萊爾富北市同德店,台北市北投區石牌路二段201號,25.07399,121.5194,C
萊爾富北市同吉店,台北市北投區立德路60號及立功街135號,25.06601,121.5147,C
萊爾富北市同蝶店,台北市北投區行義路142-1號B1,25.0526,121.5199,C
萊爾富北市衣蝶店,台北市北投區知行路314號,25.05316,121.519,C
萊爾富北市雙蝶店,台北市北投區泉源路221號,25.05238,121.5188,C
萊爾富北市同密店,台北市北投區清江路53及55號,25.07475,121.5158,C
萊爾富北市迪化店,台北市北投區義理街96號及立農街2段292號,25.05511,121.5099,C
萊爾富北市迪化店,台北市北投區裕民六路120號,25.05511,121.5099,C
萊爾富北市同慶店,台北市北投區學園路2號,25.05067,121.5135,C
萊爾富北市同安店,台北市北投區懷德街5號,25.05172,121.5141,C
萊爾富北市圓捷店,台北市內湖區大湖山莊街179號1樓,25.07077,121.5196,C
萊爾富北市甘州店,台北市內湖區內湖路一段120巷16號一樓,25.05829,121.5128,C
萊爾富北市中山店,台北市內湖區文湖街21巷16號,25.06165,121.5237,C
萊爾富北市中山三店,台北市內湖區民權東路6段117號一樓,25.05714,121.524,C
萊爾富北市大同店,台北市內湖區民權東路6段296巷68號,25.06715,121.5218,C
萊爾富北市中原二店,台北市內湖區民權東路六段58號,25.05902,121.529,C
萊爾富北市山擎店,台北市內湖區民權東路六段69號,25.0624,121.5208,C
萊爾富北市民生店,台北市內湖區安泰街26號一樓,25.05776,121.5224,C
萊爾富北市馬偕店,台北市內湖區安康路142號,25.05813,121.5217,C
萊爾富北市雙連店,台北市內湖區成功路二段318之1號,25.05756,121.5209,C
萊爾富北市榮輝店,台北市內湖區成功路五段420巷7號,25.06256,121.5412,C
萊爾富北市明水店,台北市內湖區江南街111號,25.07788,121.5497,C
萊爾富北市林森店,台北市內湖區行善路33及31號,25.05018,121.525,C
萊爾富北市慶泰店,台北市內湖區行愛路141巷39號地下一樓,25.05673,121.5327,C
萊爾富北市永捷店,台北市內湖區東湖路121號,25.04734,121.5332,C
萊爾富北市長松店,台北市內湖區金湖路403號,25.04822,121.5327,C
萊爾富北市山榮店,台北市內湖區基湖路35巷11號一樓,25.04831,121.5362,C
萊爾富北市山寧店,台北市內湖區康寧路3段155號,25.04841,121.5418,C
萊爾富北市山華店,台北市內湖區康樂街92號,25.05467,121.5374,C
萊爾富北市農安店,台北市內湖區陽光街298號一樓,25.06465,121.534,C
萊爾富北市山德店,台北市內湖區陽光街347號,25.0667,121.5296,C
萊爾富北市新喜店,台北市內湖區新湖二路160號一樓,25.06663,121.5317,C
萊爾富北市台泥店,台北市內湖區瑞光路188巷60號,25.06026,121.5249,C
萊爾富北市松育店,台北市內湖區瑞光路５０２號１樓之１,25.04829,121.5541,C
萊爾富北市敦化店,台北市內湖區瑞光路513巷36號一樓,25.04613,121.5508,C
萊爾富北市民權二店,台北市內湖區瑞光路66巷33號,25.06284,121.5644,C
萊爾富北市松柏店,台北市內湖區舊宗路一段188號,25.05068,121.5577,C
萊爾富北市松清店,台北市南港區中坡北路50巷1號,25.05068,121.566,C
萊爾富北市寶德店,台北市南港區玉成街27號,25.05126,121.5592,C
萊爾富北市松華店,台北市南港區玉成街52巷2弄3號1樓,25.05126,121.5592,C
萊爾富北市松康店,台北市南港區同德路87號,25.05545,121.5674,C
萊爾富北市家聲店,台北市南港區忠孝東路七段639號,25.0497,121.5544,C
萊爾富北市家聲店,台北市南港區忠孝東路六段252號,25.0497,121.5544,C
萊爾富北市松遠店,台北市南港區昆陽街99號,25.06428,121.5659,C
萊爾富北市饒河店,台北市南港區南港路一段313號地下二樓商場,25.05024,121.5729,C
萊爾富北市安敦店,台北市南港區南港路二段2號,25.0369,121.5497,C
萊爾富北市安平店,台北市南港區南港路三段8一樓,25.03671,121.5545,C
萊爾富北市安國店,台北市南港區研究院路二段110號一樓,25.03932,121.5564,C
萊爾富北市安聯店,台北市南港區經貿二路1號,25.04409,121.5575,C
萊爾富北市安弘店,台北市南港區經貿二路1號,25.02093,121.5551,C
萊爾富北市安震店,台北市南港區舊莊街一段212巷2號一樓,25.0431,121.5424,C
萊爾富北市安盈店,台北市文山區木柵路一段8號,25.02676,121.5297,C
萊爾富北市師範店,台北市文山區木新路二段163號,25.02595,121.5275,C
萊爾富北市延吉二店,台北市文山區木新路三段232巷6弄18號,25.04013,121.5547,C
萊爾富北市安華店,台北市文山區汀州路四段88號,25.04295,121.5558,C
萊爾富北市安皓店,台北市文山區辛亥路四段218號及220號,25.04207,121.5507,C
萊爾富北市安孝店,台北市文山區指南路二段32號,25.04187,121.543,C
萊爾富北市杭州店,台北市文山區指南路二段64號,25.03457,121.524,C
萊爾富北市東方二店,台北市文山區指南路段38巷35號,25.03226,121.5514,C
萊爾富北市東方二店,台北市文山區景福街230巷2號,25.03226,121.5514,C
萊爾富北市安建店,台北市文山區新光路二段３０號,25.03454,121.5382,C
萊爾富北市安傑店,台北市文山區試院路104號,25.02836,121.5432,C
萊爾富北市安復店,台北市文山區興隆路2段203巷16號,25.04266,121.5452,C
萊爾富北市安豐店,台北市文山區興隆路3段58號,25.03593,121.544,C
萊爾富北市臨江店,台北市文山區羅斯福路五段203號,25.02958,121.5561,C
萊爾富北市羅斯福店,,25.02646,121.5232,C
萊爾富北市萬和店,,25.02626,121.4999,C
萊爾富北市萬都店,,25.04267,121.5068,C
萊爾富北市萬鑫店,,25.0304,121.4963,C
萊爾富北市萬寧店,,25.04059,121.506,C
萊爾富北市梧州店,,25.03747,121.4977,C
萊爾富北市鑫梧店,,25.03602,121.4977,C
萊爾富北市班客店,,25.03687,121.4974,C
萊爾富北市艋舺店,,25.03025,121.494,C
萊爾富北市信北店,,25.04477,121.5811,C
萊爾富北市信吉店,,25.04589,121.5702,C
萊爾富北市松永店,,25.04537,121.5743,C
萊爾富北市信東店,,25.04124,121.5667,C
萊爾富北市信東店,,25.04124,121.5667,C
萊爾富北市林口店,,25.0378,121.5795,C
萊爾富北市松站店,,25.04919,121.5783,C
萊爾富北市信誠店,,25.03789,121.5783,C
萊爾富北市國貿店,,25.03549,121.5645,C
萊爾富北市國貿店,,25.03549,121.5645,C
萊爾富北市國貿店,,25.03549,121.5645,C
萊爾富北市信德店,,25.03799,121.5745,C
萊爾富北市店,,25.03293,121.5637,C
萊爾富北市信長店,,25.02852,121.563,C
萊爾富北市福德店,,25.03888,121.5859,C
萊爾富北市士大店,,25.08662,121.5254,C
萊爾富北市銘傳店,,25.08607,121.5276,C
萊爾富北市士銓店,,25.12471,121.5331,C
萊爾富北市天福店,,25.1143,121.5271,C
萊爾富北市士海店,,25.10812,121.4712,C
萊爾富北市延平二店,,25.08225,121.5105,C
萊爾富北市社子店,,25.08759,121.5069,C
萊爾富北市社正店,,25.08874,121.5092,C
萊爾富北市士慶店,,25.08902,121.5108,C
萊爾富北市士陽店,,25.10533,121.5318,C
萊爾富北市承德店,,25.08339,121.5213,C
萊爾富北市北天店,,25.13554,121.4788,C
萊爾富北市政戰店,,25.13951,121.4916,C
萊爾富北市北崗店,,25.13831,121.4855,C
萊爾富北市奇岩店,,25.12592,121.5005,C
萊爾富北市北和店,,25.14357,121.4982,C
萊爾富北市大業店,,25.13807,121.5026,C
萊爾富北市十信店,,25.13339,121.4969,C
萊爾富北市北華店,,25.11921,121.5204,C
萊爾富北市北華店,,25.11921,121.5204,C
萊爾富北市北功店,,25.12556,121.4718,C
萊爾富北市溫泉店,,25.12992,121.5282,C
萊爾富北市關渡店,,25.12251,121.4672,C
萊爾富北市惇敘店,,25.14485,121.527,C
萊爾富北市北清店,,25.13073,121.502,C
萊爾富北市立農店,,25.11857,121.5164,C
萊爾富北市北裕店,,25.11454,121.5176,C
萊爾富北市北武店,,25.13362,121.4689,C
萊爾富北市懷德店,,25.11137,121.5192,C
萊爾富北市湖月店,,25.0882,121.6012,C
萊爾富北市米蘭店,,25.08263,121.5626,C
萊爾富北市德湖店,,25.08664,121.5607,C
萊爾富北市宏普店,,25.06911,121.5922,C
萊爾富北市明湖店,,25.07022,121.6089,C
萊爾富北市權湖店,,25.06862,121.5847,C
萊爾富北市權湖店,,25.06939,121.5877,C
萊爾富北市湖泰店,,25.07342,121.6185,C
萊爾富北市康湖店,,25.06283,121.6001,C
萊爾富北市內湖二店,,25.0675,121.5905,C
萊爾富北市成康店,,25.07544,121.6078,C
萊爾富北市亞緹店,,25.07648,121.5764,C
萊爾富北市麥帥店,,25.0566,121.576,C
萊爾富北市蘋果店,,25.06479,121.5813,C
萊爾富北市興湖店,,25.06826,121.6165,C
萊爾富北市金湖店,,25.07336,121.6042,C
萊爾富北市鑫湖店,,25.07983,121.5651,C
萊爾富北市康寧店,,25.07046,121.6116,C
萊爾富北市康樂二店,,25.07063,121.619,C
萊爾富北市湖玉店,,25.07273,121.5751,C
萊爾富北市陽光店,,25.0731,121.5777,C
萊爾富北市湖宗店,,25.06311,121.5797,C
萊爾富北市湖光店,,25.07362,121.5762,C
萊爾富北市湖鑽店,,25.07928,121.5681,C
萊爾富北市新瑞店,,25.08024,121.57,C
萊爾富北市湖森店,,25.06978,121.5813,C
萊爾富北市湖潤店,,25.0629,121.5759,C
萊爾富北市港北店,,25.04658,121.5809,C
萊爾富北市港成店,,25.05051,121.5819,C
萊爾富北市港華店,,25.04782,121.5815,C
萊爾富北市港醫店,,25.04653,121.5861,C
萊爾富北市南港二店,,25.05339,121.6161,C
萊爾富北市南港三店,,25.04884,121.5883,C
萊爾富北市昆陽店,,25.05149,121.5938,C
萊爾富北市港鑫店,,25.05345,121.6072,C
萊爾富北市港東店,,25.05438,121.6061,C
萊爾富北市港東店,,25.05449,121.5929,C
萊爾富北市港宏店,,25.04266,121.6166,C
萊爾富北市港捷店,,25.05609,121.6176,C
萊爾富北市港捷店,,25.05609,121.6176,C
萊爾富北市港南店,,25.03828,121.6224,C
萊爾富北市世新店,,24.98662,121.5462,C
萊爾富北市木新三店,,24.98383,121.5688,C
萊爾富北市木新二店,,24.98194,121.5597,C
萊爾富北市師鑽店,,25.00806,121.5366,C
萊爾富北市文辛店,,25.0024,121.5554,C
萊爾富北市指南店,,24.98777,121.5747,C
萊爾富北市指南店,,24.98733,121.5761,C
萊爾富北市貓空店,,24.96891,121.5883,C
萊爾富北市文福店,,24.9937,121.539,C
萊爾富北市浣熊店,,24.99835,121.581,C
萊爾富北市試院店,,24.99005,121.5476,C
萊爾富北市興隆店,,25.00213,121.5487,C
萊爾富北市萬興店,,24.99995,121.5561,C
萊爾富北市文武店,,25.00239,121.5391,C